#%%field-000=date-time,string8
#%%field-001=facility,string8
#%%field-002=level,int8
#%%field-003=mem usage (MB),string8
#%%field-004=message,string8
#
date-time	facility	level	mem usage (MB)	message
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-all'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-all-long'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:enable'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:disable'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@serialize'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@serialize-pre'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@serialize-post'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@stop'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@stop-after'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:version'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:user-help'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dev-help'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@doxygen-help'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:log-file'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@log-select'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@console-select'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:console-add-select'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:console-add-neg-select'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:arg-file'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:check-param'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@serialize-dir'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@short-serialize-names'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@resume-file'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@debug'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@break'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-classes'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-all-param-xml'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-user-param-xml'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@export-html-doc'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:use-sockets'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:socket-port'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-nodes'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-nodes-long'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-nodes-classes'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-data-flow'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-param'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-param-long'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-param-dev'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-param-long-dev'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-all'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-all-long'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:enable'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:disable'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@serialize'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@serialize-pre'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@serialize-post'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@stop'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@stop-after'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:out-dir'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:temp-dir'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:force'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:keep-intermediate-data'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:keep-combined-cels'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:snp-qc-snp-list'
12/26/2025 17:19:32	info	4	0	MainNode-main:snp-qc-snp-list: checking '/Library/Frameworks/R.framework/Versions/4.1/Resources/library/OncoScan.na33.r4/apt/res//OncoScan.r1.snplist.txt' file should exist.
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:reference-file'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:y-target'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:nddqc-min-count'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:set-analysis-name'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:file-name-prefix'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:file-name-suffix'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-HARD'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-SB'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-CM'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-bins'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-mix'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-bic'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-CSepPen'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-CSepThr'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-lambda'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-wobble'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-copyqc'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-copytype'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-ocean'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-clustertype'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-transform'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-MS'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-hints'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-IsoHetY'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-inflatePRA'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-CP'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:_app-log-console-select'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): PARAM_CHECK_WHEN_SET and param unset.
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:_app-log-file-select'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): PARAM_CHECK_WHEN_SET and param unset.
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@report-probe-marker-usage'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-nodes'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-nodes-long'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-nodes-classes'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-data-flow'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-param'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-param-long'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-param-dev'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-param-long-dev'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-all'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-all-long'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:enable'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:disable'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@serialize'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@serialize-pre'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@serialize-post'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@stop'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@stop-after'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:annotation-file'
12/26/2025 17:19:32	info	4	0	MainNode-main-library-file-node:annotation-file: checking '/Library/Frameworks/R.framework/Versions/4.1/Resources/library/OncoScan.na33.r4/apt/res//OncoScan.na33.r1.annot.db' file should exist.
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:x-probes-file'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:y-probes-file'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:cel-pairs-file'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:cel-files'
12/26/2025 17:19:32	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:loh-files'
