"","Case","Bin","Tech","val"
"123","9353","1e+06","Sesame",16.2296437626094
"124","9353","1e+06","Conumee",17.634869005814
"125","9353","1e+06","SNP",32.9851005754746
"126","9353","1e+07","SNP",28.8666600986991
"127","9353","DEF","SNP",47.3
"128","9354","50000","MethylMaster",22.768395359664
"129","9354","50000","Sesame",20.4306666937967
"130","9354","50000","Conumee",15.3440581942655
"131","9354","50000","SNP",22.9506644790636
"132","9354","10000","MethylMaster",22.9122686713728
"133","9354","10000","Sesame",15.5842581611881
"134","9354","10000","Conumee",16.2907058131088
"135","9354","10000","SNP",22.9506644790636
"136","9354","1e+05","MethylMaster",24.5111088591567
"137","9354","1e+05","Sesame",21.7552158472354
"138","9354","1e+05","Conumee",15.4466234445304
"139","9354","1e+05","SNP",22.9506644790636
"140","9354","1e+06","MethylMaster",43.6710003009663
"141","9354","1e+06","Sesame",26.206383684246
"142","9354","1e+06","Conumee",15.5677057665206
"143","9354","1e+06","SNP",22.730026486754
"144","9354","1e+07","SNP",18.6497810563651
"145","9354","DEF","SNP",45.7
"146","9355","50000","MethylMaster",28.5650561206324
"147","9355","50000","Sesame",20.7273561503725
"148","9355","50000","Conumee",14.5407951735827
"149","9355","50000","SNP",27.2141545469114
"150","9355","10000","MethylMaster",35.8757412843025
"151","9355","10000","Sesame",17.9196010510793
"152","9355","10000","Conumee",13.646324425007
"153","9355","10000","SNP",27.2157799359768
"154","9355","1e+05","MethylMaster",31.6341235427156
"155","9355","1e+05","Sesame",22.1790922411439
"156","9355","1e+05","Conumee",14.961143423596
"157","9355","1e+05","SNP",27.2069238078216
"158","9355","1e+06","MethylMaster",30.4291502725804
"159","9355","1e+06","Sesame",26.9098222421579
"160","9355","1e+06","Conumee",10.9965444529751
"161","9355","1e+06","SNP",26.9157391817791
"162","9355","1e+07","SNP",23.0637873650725
"163","9355","DEF","SNP",42.8
"164","9356","50000","MethylMaster",21.8636741915102
"165","9356","50000","Sesame",17.6156889080802
"166","9356","50000","Conumee",12.8050203998927
"167","9356","50000","SNP",50.0588541967995
"168","9356","10000","MethylMaster",17.7607641496718
"169","9356","10000","Sesame",16.9469510252649
"170","9356","10000","Conumee",12.9992562675307
"171","9356","10000","SNP",50.0621519025379
"172","9356","1e+05","MethylMaster",16.6504544855856
"173","9356","1e+05","Sesame",16.4458520247725
"174","9356","1e+05","Conumee",12.4221268368921
"175","9356","1e+05","SNP",50.0555914437984
"176","9356","1e+06","MethylMaster",29.3934886526681
"177","9356","1e+06","Sesame",31.9143074975219
"178","9356","1e+06","Conumee",12.6483145394662
"179","9356","1e+06","SNP",49.6609215503524
"180","9356","1e+07","SNP",45.1746845940467
"181","9356","DEF","SNP",41.5
"182","9357","50000","MethylMaster",14.1728188627391
"183","9357","50000","Sesame",12.9145130605756
"184","9357","50000","Conumee",13.4600310896929
"185","9357","50000","SNP",42.2513206950848
"186","9357","10000","MethylMaster",12.3086252673028
"187","9357","10000","Sesame",12.6394913508819
"188","9357","10000","Conumee",13.5381978714147
"189","9357","10000","SNP",42.2534364290576
"190","9357","1e+05","MethylMaster",17.0949818731112
"191","9357","1e+05","Sesame",16.1903541089459
"192","9357","1e+05","Conumee",13.0930100264034
"193","9357","1e+05","SNP",42.2513206950848
"194","9357","1e+06","MethylMaster",19.8751879328339
"195","9357","1e+06","Sesame",24.4815669581958
"196","9357","1e+06","Conumee",12.0005984547309
"197","9357","1e+06","SNP",42.0904555283226
"198","9357","1e+07","SNP",37.7660183340207
"199","9357","DEF","SNP",37.7
"200","9358","50000","MethylMaster",14.7910776689305
"201","9358","50000","Sesame",14.8753887045511
"202","9358","50000","Conumee",14.3709941156161
"203","9358","50000","SNP",35.74019189586
"204","9358","10000","MethylMaster",13.6997818774941
"205","9358","10000","Sesame",14.8694764160389
"206","9358","10000","Conumee",14.4466285072973
"207","9358","10000","SNP",35.74019189586
"208","9358","1e+05","MethylMaster",14.6942810087339
"209","9358","1e+05","Sesame",14.7609160944626
"210","9358","1e+05","Conumee",14.4482295648145
"211","9358","1e+05","SNP",35.7325131230712
"212","9358","1e+06","MethylMaster",13.7665926987836
"213","9358","1e+06","Sesame",13.991557853872
"214","9358","1e+06","Conumee",13.50181811124
"215","9358","1e+06","SNP",35.5640833786604
"216","9358","1e+07","SNP",32.5520201573957
"217","9358","DEF","SNP",44.3
